,title,description,labels,category,date,year,is_annual,start_time,duration,venue_name,scope,venue_type,est_capacity,distance,longitude,latitude,rank,local_rank,aviation_rank,impact_linear,impact_exp
12740,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-20,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12741,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-21,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12742,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-22,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12743,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-23,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12744,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-24,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12745,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-25,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12746,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-26,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12747,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-27,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12748,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-28,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12749,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-29,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12750,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-30,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12751,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2017-12-31,2017,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12752,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-01,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12753,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-02,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12754,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-03,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12755,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-04,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12756,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-05,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12757,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-06,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
12758,All-New Holidays At Universal Orlando Resort,"""This year Universal Orlando Resort takes the Christmas season to new heights with an all-new lineup of festivities. Experience Christmas in The Wizarding World of Harry Potter™ as Hogsmeade™ and Diagon Alley™ are transformed with wondrous spirit. Watch the live retelling of Dr. Seuss's classic holiday tale starring The Grinch™ as the Grinchmas Who-liday Spectacular returns. Merry and Mayhem combine as the Minions join Santa Claus in the all-new Universal's Holiday Parade featuring Macy's. Make it a Christmas to remember at Universal Orlando Resort.""","""festival""",festivals,2018-01-07,2018,0,am,4319999,Universal Orlando Resort,locality,indoor,11026.77341378191,0.9856442108055162,-81.46781899999999,28.474321000000003,70,93.0,,71.01954156743092,1632550092159307.0
13769,Orlando Tropical Ultimate New Years Eve 2018!,"""DCBX, BK Fade, O-Town Social & DJ Oso Present... Orlando Tropical Ultimate New Years Eve 2018!at The Holiday Inn Hotel Universal in Orlando, FL.  ""The Biggest Latin NYE in Orlando!  
10 Top International DJs - 4 Ballrooms - 2 VIP Areas - 4 Hour VIP Open Bar - 1 Rooftop VIP Event - 10+ Special Performances  - 1 Unforgettable LED Countdown 
Celebrate NYE in Style.  LED Party favors for everyone!4-hour Premium VIP OPEN BAR: This VIP experience includes a private bar, and upgraded party favors. (Limited tickets available). Must be 21+ to participate 
About the Event: 


Special Pre Party December 30th 

Featuring 3x current Bachata Cabaret and Salsa Finalist from Cuba and Canada Harold and Regan.  

9:30pm-1:30am Premier Open Bar for VIPs (4 Hours)


10pm Renowned Latin Dance Shows with International Professionals 


Midnight - Champagne toast & Midnight Surprise Show!


Special Room Rate $124/night if reserved by Dec. 9th. 

Complimentary Champagne Toast at Midnight! 


*Orlando's Only Hotel NYE Party that goes to 8am! *(4hr) Premium Open Bar for VIPs! *Antonio Bliss Bachata Sax LIVE FROM DC CONCERT EXPERIENCE!*DJ Soltrix Virtual LIVE FROM ATLANTA EXPERIENCE! •Live Broadcast from all 6 DCBX Ultimate NYE Parties!ARE YOU READY FOR?
*2 Amazing Nights of Parties! *4 Internationally Themed Ballrooms!*The Top International DJs in the WORLD! *Orlando's Biggest Midnight Entertainment Show! *& SO MUCH MORE! SCHEDULE Holiday Inn Hotel Universal Studios Florida  5905 S Kirkman Rd, Orlando, FL 32819
December 30th Last Bachata Party of 2017 8pm-6am December 31st Last Latin Workshops of 2017 12pm-5pm DCBX Ultimate NYE Evening Celebration and Party 8pm-8am BALLROOM EXPERIENCES! 4+ AMAZING TROPICAL BALLROOM DANCE & ENTERTAINMENT EXPERIENCES @ DCBX ULTIMATE TROPICAL NYETHE RIO DE JANEIRO International Latin EXPERIENCELIVE PERCUSSIONIST and amazing International  Entertainment to bring you into the New Year! The center of all the ACTION for your NYE ULTIMATE EXPERIENCE!
THE DOMINICAN REPUBLIC Sexy Bachata EXPERIENCETHE 100% BACHATA BALLROOM! Get ready to come to the Dominican Republic as we play the BEST BACHATA with the World's Best Bachata DJs, DJ Oso, DJ Soltrix LIVE from Atlanta and the Antonio Bliss Concert LIVE from WASHINGTON DC! 
THE CARIBBEAN Salsa, Mambo Cha Cha BALLROOM EXPERIENCETHE 100% MAMBO CHA CHA BALLROOM with the World's Top Salsa DJs & Conga Player keeping you dancing all night long!
THE PORTUGAL MEETS ANGOLA KIZOMBA ZOUK LOUNGE EXPERIENCE THE 100% Portuguese Meets Angola DC Zouk Festival Kizomba & Zouk Ballroom. Get ready to get so close in this sexy candlelit Ballroom dancing the sexiest Kizomba & Zouk as you ring in the New Year!""","""festival""",festivals,2017-12-31,2017,0,am,129600,,locality,,2582.289906813079,0.4194219534528323,-81.457611,28.476604,56,76.0,,133.51709308248618,8221350730645.013
13770,Orlando Tropical Ultimate New Years Eve 2018!,"""DCBX, BK Fade, O-Town Social & DJ Oso Present... Orlando Tropical Ultimate New Years Eve 2018!at The Holiday Inn Hotel Universal in Orlando, FL.  ""The Biggest Latin NYE in Orlando!  
10 Top International DJs - 4 Ballrooms - 2 VIP Areas - 4 Hour VIP Open Bar - 1 Rooftop VIP Event - 10+ Special Performances  - 1 Unforgettable LED Countdown 
Celebrate NYE in Style.  LED Party favors for everyone!4-hour Premium VIP OPEN BAR: This VIP experience includes a private bar, and upgraded party favors. (Limited tickets available). Must be 21+ to participate 
About the Event: 


Special Pre Party December 30th 

Featuring 3x current Bachata Cabaret and Salsa Finalist from Cuba and Canada Harold and Regan.  

9:30pm-1:30am Premier Open Bar for VIPs (4 Hours)


10pm Renowned Latin Dance Shows with International Professionals 


Midnight - Champagne toast & Midnight Surprise Show!


Special Room Rate $124/night if reserved by Dec. 9th. 

Complimentary Champagne Toast at Midnight! 


*Orlando's Only Hotel NYE Party that goes to 8am! *(4hr) Premium Open Bar for VIPs! *Antonio Bliss Bachata Sax LIVE FROM DC CONCERT EXPERIENCE!*DJ Soltrix Virtual LIVE FROM ATLANTA EXPERIENCE! •Live Broadcast from all 6 DCBX Ultimate NYE Parties!ARE YOU READY FOR?
*2 Amazing Nights of Parties! *4 Internationally Themed Ballrooms!*The Top International DJs in the WORLD! *Orlando's Biggest Midnight Entertainment Show! *& SO MUCH MORE! SCHEDULE Holiday Inn Hotel Universal Studios Florida  5905 S Kirkman Rd, Orlando, FL 32819
December 30th Last Bachata Party of 2017 8pm-6am December 31st Last Latin Workshops of 2017 12pm-5pm DCBX Ultimate NYE Evening Celebration and Party 8pm-8am BALLROOM EXPERIENCES! 4+ AMAZING TROPICAL BALLROOM DANCE & ENTERTAINMENT EXPERIENCES @ DCBX ULTIMATE TROPICAL NYETHE RIO DE JANEIRO International Latin EXPERIENCELIVE PERCUSSIONIST and amazing International  Entertainment to bring you into the New Year! The center of all the ACTION for your NYE ULTIMATE EXPERIENCE!
THE DOMINICAN REPUBLIC Sexy Bachata EXPERIENCETHE 100% BACHATA BALLROOM! Get ready to come to the Dominican Republic as we play the BEST BACHATA with the World's Best Bachata DJs, DJ Oso, DJ Soltrix LIVE from Atlanta and the Antonio Bliss Concert LIVE from WASHINGTON DC! 
THE CARIBBEAN Salsa, Mambo Cha Cha BALLROOM EXPERIENCETHE 100% MAMBO CHA CHA BALLROOM with the World's Top Salsa DJs & Conga Player keeping you dancing all night long!
THE PORTUGAL MEETS ANGOLA KIZOMBA ZOUK LOUNGE EXPERIENCE THE 100% Portuguese Meets Angola DC Zouk Festival Kizomba & Zouk Ballroom. Get ready to get so close in this sexy candlelit Ballroom dancing the sexiest Kizomba & Zouk as you ring in the New Year!""","""festival""",festivals,2018-01-01,2018,0,am,129600,,locality,,2582.289906813079,0.4194219534528323,-81.457611,28.476604,56,76.0,,133.51709308248618,8221350730645.013
19224,ORLANDO INTERNATIONAL KIZOMBA FESTIVAL 2018,"""WE ARE READY FOR OIKF 2018!!!




~ 4 Nights of Theme Parties


~ 3 1/2 Days of Workshops


~ 3 Workshops Rooms


~ Jack & Jill Dance Competition


~ 2 Pool Parties


~ 2 Night Party Rooms





MEET OUR LINE UP:





Albir Rojas, Spain


Anja & Carlo, Italy


Theodore, Norway 


Greg & Tania, Sweden


Donald Wilson, Germany 


Enea & Anna, Italy 


EL Cruz & Nadège KB, Luxembourg 


Jazzy Cubango, France


Kizomba Chick, Florida


Kizomba Harmony, Texas 


Shani & Davidson, Florida 


Courtney Patrick, Florida 


Tonino, Arizona


Didon & Akasha, Florida


DJ Chad, France


DJ Carlone, Italy


DJ Pascal, France


DJ Harvey, Florida


DJ Jacob, Illinois


DJ Olu, OR





We are so excited to see you with us for the 3rd year in a row in beautiful, fun ORLANDO FLORIDA!





Passes are available now at www.OrlandoKizombaFestival.com


or


https://oikf2018.eventbrite.com""","""festival""",festivals,2018-06-01,2018,0,am,288000,,locality,,1015.593519572344,0.4368494116728371,-81.458753,28.474362,47,68.0,0.0,107.58856197155417,84189283687.52478
19225,ORLANDO INTERNATIONAL KIZOMBA FESTIVAL 2018,"""WE ARE READY FOR OIKF 2018!!!




~ 4 Nights of Theme Parties


~ 3 1/2 Days of Workshops


~ 3 Workshops Rooms


~ Jack & Jill Dance Competition


~ 2 Pool Parties


~ 2 Night Party Rooms





MEET OUR LINE UP:





Albir Rojas, Spain


Anja & Carlo, Italy


Theodore, Norway 


Greg & Tania, Sweden


Donald Wilson, Germany 


Enea & Anna, Italy 


EL Cruz & Nadège KB, Luxembourg 


Jazzy Cubango, France


Kizomba Chick, Florida


Kizomba Harmony, Texas 


Shani & Davidson, Florida 


Courtney Patrick, Florida 


Tonino, Arizona


Didon & Akasha, Florida


DJ Chad, France


DJ Carlone, Italy


DJ Pascal, France


DJ Harvey, Florida


DJ Jacob, Illinois


DJ Olu, OR





We are so excited to see you with us for the 3rd year in a row in beautiful, fun ORLANDO FLORIDA!





Passes are available now at www.OrlandoKizombaFestival.com


or


https://oikf2018.eventbrite.com""","""festival""",festivals,2018-06-02,2018,0,am,288000,,locality,,1015.593519572344,0.4368494116728371,-81.458753,28.474362,47,68.0,0.0,107.58856197155417,84189283687.52478
19226,ORLANDO INTERNATIONAL KIZOMBA FESTIVAL 2018,"""WE ARE READY FOR OIKF 2018!!!




~ 4 Nights of Theme Parties


~ 3 1/2 Days of Workshops


~ 3 Workshops Rooms


~ Jack & Jill Dance Competition


~ 2 Pool Parties


~ 2 Night Party Rooms





MEET OUR LINE UP:





Albir Rojas, Spain


Anja & Carlo, Italy


Theodore, Norway 


Greg & Tania, Sweden


Donald Wilson, Germany 


Enea & Anna, Italy 


EL Cruz & Nadège KB, Luxembourg 


Jazzy Cubango, France


Kizomba Chick, Florida


Kizomba Harmony, Texas 


Shani & Davidson, Florida 


Courtney Patrick, Florida 


Tonino, Arizona


Didon & Akasha, Florida


DJ Chad, France


DJ Carlone, Italy


DJ Pascal, France


DJ Harvey, Florida


DJ Jacob, Illinois


DJ Olu, OR





We are so excited to see you with us for the 3rd year in a row in beautiful, fun ORLANDO FLORIDA!





Passes are available now at www.OrlandoKizombaFestival.com


or


https://oikf2018.eventbrite.com""","""festival""",festivals,2018-06-03,2018,0,am,288000,,locality,,1015.593519572344,0.4368494116728371,-81.458753,28.474362,47,68.0,0.0,107.58856197155417,84189283687.52478
19227,ORLANDO INTERNATIONAL KIZOMBA FESTIVAL 2018,"""WE ARE READY FOR OIKF 2018!!!




~ 4 Nights of Theme Parties


~ 3 1/2 Days of Workshops


~ 3 Workshops Rooms


~ Jack & Jill Dance Competition


~ 2 Pool Parties


~ 2 Night Party Rooms





MEET OUR LINE UP:





Albir Rojas, Spain


Anja & Carlo, Italy


Theodore, Norway 


Greg & Tania, Sweden


Donald Wilson, Germany 


Enea & Anna, Italy 


EL Cruz & Nadège KB, Luxembourg 


Jazzy Cubango, France


Kizomba Chick, Florida


Kizomba Harmony, Texas 


Shani & Davidson, Florida 


Courtney Patrick, Florida 


Tonino, Arizona


Didon & Akasha, Florida


DJ Chad, France


DJ Carlone, Italy


DJ Pascal, France


DJ Harvey, Florida


DJ Jacob, Illinois


DJ Olu, OR





We are so excited to see you with us for the 3rd year in a row in beautiful, fun ORLANDO FLORIDA!





Passes are available now at www.OrlandoKizombaFestival.com


or


https://oikf2018.eventbrite.com""","""festival""",festivals,2018-06-04,2018,0,am,288000,,locality,,1015.593519572344,0.4368494116728371,-81.458753,28.474362,47,68.0,0.0,107.58856197155417,84189283687.52478
21500,"Skin, Bath, Cosmetics & Fragrances",,"""conference,fashion""",conferences,2019-01-13,2019,0,pm,378000,"Skin, Bath, Cosmetics & Fragrances",locality,indoor,5919.137100217365,0.5021326335137096,-81.45696600000001,28.479133,64,83.0,63.0,127.45636457076158,313174596738402.7
21501,"Skin, Bath, Cosmetics & Fragrances",,"""conference,fashion""",conferences,2019-01-14,2019,0,pm,378000,"Skin, Bath, Cosmetics & Fragrances",locality,indoor,5919.137100217365,0.5021326335137096,-81.45696600000001,28.479133,64,83.0,63.0,127.45636457076158,313174596738402.7
21502,"Skin, Bath, Cosmetics & Fragrances",,"""conference,fashion""",conferences,2019-01-15,2019,0,pm,378000,"Skin, Bath, Cosmetics & Fragrances",locality,indoor,5919.137100217365,0.5021326335137096,-81.45696600000001,28.479133,64,83.0,63.0,127.45636457076158,313174596738402.7
21503,"Skin, Bath, Cosmetics & Fragrances",,"""conference,fashion""",conferences,2019-01-16,2019,0,pm,378000,"Skin, Bath, Cosmetics & Fragrances",locality,indoor,5919.137100217365,0.5021326335137096,-81.45696600000001,28.479133,64,83.0,63.0,127.45636457076158,313174596738402.7
21504,"Skin, Bath, Cosmetics & Fragrances",,"""conference,fashion""",conferences,2019-01-17,2019,0,pm,378000,"Skin, Bath, Cosmetics & Fragrances",locality,indoor,5919.137100217365,0.5021326335137096,-81.45696600000001,28.479133,64,83.0,63.0,127.45636457076158,313174596738402.7
22417,UDL-IRN Summit,,"""architecture,conference,design,education""",conferences,2019-03-28,2019,0,pm,118800,UDL-IRN Summit,locality,indoor,744.0890190106177,0.5021326335137096,-81.45696600000001,28.479133,44,63.0,0.0,87.62625064239859,14218104695.318003
22418,UDL-IRN Summit,,"""architecture,conference,design,education""",conferences,2019-03-29,2019,0,pm,118800,UDL-IRN Summit,locality,indoor,744.0890190106177,0.5021326335137096,-81.45696600000001,28.479133,44,63.0,0.0,87.62625064239859,14218104695.318003
